id,loss
94657,905.379133301
94662,1980.62531738
94666,3451.23039062
94667,3132.75724609
94669,4306.631875
94675,2352.88533203
94677,3728.77180664
94679,2162.90103516
94680,1006.25058838
94684,1311.65686523
94700,1181.20530273
94702,1845.47532227
94715,1638.30576172
94721,6810.67162109
94723,3628.47126953
94728,2735.54084961
94735,1206.35272461
94737,5150.14355469
94743,7848.32722656
94744,1352.11303711
94747,2637.7275293
94753,2634.32488281
94759,4938.86097656
94761,1357.51216797
94769,1632.19730957
94781,5209.00332031
94782,6865.79470703
94793,4404.02203125
94797,4923.97617187
94809,1253.91623047
94821,838.393198242
94839,3697.4550293
94840,1618.28664551
94841,1550.76432129
94842,5723.07082031
94847,1590.6342041
94851,8653.35714844
94863,1135.5601001
94865,2186.70317383
94883,3355.00410156
94888,3192.39170898
94895,6082.86712891
94896,1429.4614209
94902,7494.48423828
94904,1829.5902832
94911,2049.03780762
94912,1157.19355225
94913,3063.39947266
94917,1520.92042969
94918,3348.33648438
94928,1273.54130371
94933,2169.0204834
94936,1791.80074707
94939,5722.79982422
94945,3974.9378125
94953,2892.36584961
94964,3890.98235352
94966,1570.5899707
94971,4878.44197266
94975,1293.72893555
94977,2152.51351562
94980,1285.62961426
94982,750.412858887
94991,3273.02404297
94997,2596.47140625
94999,4437.199375
95006,1151.81797852
95007,4021.41743164
95010,1563.35830566
95011,1709.40869141
95014,5285.78121094
95018,1350.46204102
95020,953.590917969
95025,1743.58273437
95036,4381.39416992
95037,811.132714844
95043,1442.52558105
95044,6738.77267578
95049,1125.1803125
95056,5717.12791016
95064,2870.67504883
95065,5316.42279297
95069,2798.38401367
95073,1084.35569824
95075,1099.62458252
95077,1165.92977051
95079,1207.23395996
95084,1416.05263184
95087,2601.74959961
95090,3402.85249023
95092,1286.09753174
95094,1854.92556152
95098,963.802553711
95101,2133.1528418
95103,1443.97416504
95105,14587.363125
95107,4745.92837891
95109,1729.40039551
95127,2708.19726562
95134,1762.46373047
95136,3135.32277344
95137,3414.0727832
95138,1550.53415527
95153,1172.17392578
95154,1532.40987305
95157,1888.84600098
95158,922.924221191
95168,1924.40674805
95170,4801.16640625
95174,1707.21009766
95179,1012.39834473
95181,2214.21946289
95182,1535.16777832
95185,2039.73210937
95189,2853.35329102
95198,1051.33772461
95202,987.799223633
95203,1794.91400879
95208,1198.69764893
95215,681.688381348
95223,2201.28185547
95232,9702.03628906
95233,2313.01583984
95241,9117.90039062
95242,1503.32817383
95250,843.304802246
95254,3357.92725586
95265,1348.38372559
95266,1976.6334668
95278,2191.64221191
95282,1883.24155762
95286,3443.29730469
95293,5948.43482422
95294,3477.77519531
95298,3419.86891602
95301,1846.81584473
95302,1112.56244141
95304,1330.32579102
95309,2779.38787109
95310,7314.60390625
95315,3826.07524414
95316,4726.56279297
95318,1810.0181543
95319,4923.63734375
95321,2055.89763184
95329,3342.04146484
95344,9573.34125
95346,1818.35691406
95352,2057.16194824
95354,1309.97795898
95358,1731.25927246
95359,3540.39243164
95362,1403.75247559
95365,1293.75447754
95367,1414.28462891
95370,3546.55193359
95371,1530.23151855
95372,873.265856934
95379,10532.5801953
95384,1053.35346924
95393,732.314492188
95396,8032.13623047
95401,3399.33777344
95402,2223.56492676
95416,1617.58164063
95418,1472.7964209
95422,1818.79623047
95426,625.263374023
95428,1467.3197998
95430,1365.59175293
95448,1410.80587891
95454,5981.74619141
95460,3946.24916016
95467,1992.67254883
95469,1985.68149414
95470,4658.55431641
95471,1533.55404297
95473,2782.54821289
95477,2233.2699707
95478,3608.37563477
95483,2288.58348633
95486,2026.2738623
95487,5525.88978516
95496,6117.11021484
95511,3049.01287109
95513,2946.01682617
95516,1311.59150391
95520,1484.62439941
95522,7111.03775391
95527,1690.66329102
95537,3857.28311523
95541,3003.3356543
95550,1474.52522461
95557,1613.11154785
95562,1483.70176758
95570,1307.29927734
95574,757.895239258
95586,1000.85073975
95587,4179.2778418
95591,1990.78781738
95592,11167.6819922
95596,518.114957275
95599,1332.15614258
95602,740.510302734
95603,2557.020625
95608,1235.19911621
95612,1881.01822266
95618,11266.3734375
95624,716.460080566
95625,1165.30404541
95626,1257.72025391
95628,1217.32212158
95631,1718.99679199
95648,3641.79890625
95649,1595.22470215
95657,631.742016602
95658,1393.57635254
95664,997.117429199
95666,6734.17339844
95681,2643.65754883
95685,5151.605625
95690,4871.84789063
95694,1963.64327148
95696,2903.77224609
95699,1593.03756836
95706,2051.86744629
95707,850.99760498
95712,2081.26148437
95728,1068.36276367
95734,2671.34240234
95747,2803.78462891
95748,5586.40828125
95752,3460.24401367
95756,1376.11106934
95769,3651.73680664
95785,5297.78697266
95794,2157.38346191
95803,3219.00980469
95809,2941.11211914
95810,1182.81158691
95815,1505.87650879
95816,1838.3297168
95821,1709.52847656
95826,4162.07225586
95829,2742.05640625
95836,3312.29766602
95838,2917.81432617
95841,930.244289551
95844,1196.44679199
95861,1358.8157959
95863,2524.08793945
95881,2016.91447754
95883,2581.85879883
95886,979.480180664
95890,3809.22452148
95891,2876.01610352
95892,1588.85092285
95901,5957.86546875
95902,1238.40011719
95927,1173.81668457
95929,1553.50516602
95932,1235.48470703
95946,1799.48699219
95948,2739.30036133
95950,7770.64513672
95958,1079.27115967
95961,834.487663574
95967,2337.05179688
95969,2244.7946875
95977,1246.99166992
95988,1094.00189453
95996,4131.45894531
96007,852.426647949
96008,1017.4918457
96010,1952.91034668
96011,710.055776367
96013,1439.25624512
96017,2213.05743164
96024,2493.75633789
96025,2820.528125
96027,1311.97644043
96030,3301.22503906
96036,4829.71195313
96039,2437.17541992
96040,1026.81981934
96043,1889.74586914
96044,1588.06598633
96048,1267.02168457
96053,898.214489746
96054,3029.29297852
96060,7736.04628906
96065,2780.50248047
96068,7842.42800781
96072,3650.33178711
96073,1815.75727051
96077,1797.60730469
96080,4156.1528418
96082,1389.7911084
96084,1281.63297363
96085,2667.46667969
96087,2983.53810547
96093,2151.90534668
96098,1019.92587646
96115,1348.49845703
96118,1271.39043945
96119,2013.1127832
96122,1799.17498047
96129,2959.02973633
96132,2195.85288574
96133,1901.70365234
96137,2831.12607422
96144,6393.26683594
96147,3566.05068359
96148,1542.57275879
96150,2109.94723633
96157,6410.82535156
96166,3908.45900391
96169,4034.97581055
96175,2145.98476562
96194,1755.99251465
96214,2057.23888184
96224,796.129443359
96227,3820.75619141
96228,2227.8919043
96229,3825.00738281
96235,2197.72412109
96236,1926.34959961
96237,3996.50186523
96241,3516.1552832
96243,1374.01480957
96247,5718.28123047
96250,4142.8249707
96261,3450.15375
96263,2257.11833008
96264,11503.7707031
96266,1456.89380371
96269,6137.84791016
96270,2349.45086426
96271,8368.35554688
96272,2125.54111816
96273,2269.65845215
96279,1707.80145508
96280,14762.4949219
96282,1479.06624023
96289,1297.78880859
96295,1277.93912598
96298,2128.4861377
96301,3424.70532227
96304,974.49744873
96305,2089.87245117
96306,1483.54307617
96312,2719.55271484
96330,5534.50177734
96341,2828.18319336
96342,954.039382324
96349,1922.23782715
96355,1709.17026367
96356,2117.92970703
96359,856.752419434
96368,1160.67775391
96369,2751.53125977
96370,1097.36408447
96383,2268.13115234
96384,8357.60097656
96386,782.857978516
96391,1454.90436523
96393,1702.27192871
96407,2123.51098633
96410,2856.67017578
96411,1035.85481201
96424,2754.36282227
96428,2871.29515625
96430,5364.79632813
96437,6811.72958984
96445,1999.09166504
96452,2801.72450195
96464,4291.70548828
96472,2624.02847656
96477,1275.5476709
96491,1237.77882813
96494,3174.0762207
96499,1385.31666504
96506,9422.28136719
96507,2769.05946289
96511,1976.07616699
96514,1730.63135742
96518,5814.23867188
96523,1067.39301514
96525,3097.91397461
96536,1979.09160645
96541,2011.05881348
96548,2818.105625
96550,5604.13759766
96555,1474.28479492
96558,2977.62024414
96573,1619.09447266
96574,2510.51421875
96588,2695.17557617
96589,3080.84222656
96596,2559.71157227
96598,1271.31442871
96602,611.399632568
96611,1164.01642334
96613,1530.40822266
96619,2422.93490234
96620,879.485742188
96631,12458.7458203
96635,5768.79355469
96641,1410.13831543
96642,6653.00542969
96647,2282.27274902
96649,2064.34539551
96652,7604.33246094
96659,1270.4444043
96663,1398.29076172
96667,1259.96952148
96673,1965.48643555
96675,1808.88258301
96689,5807.35667969
96690,1307.5861377
96693,2002.80842285
96701,1052.47984863
96705,3468.24436523
96718,917.813293457
96727,2600.34819336
96732,5902.22150391
96733,8485.14103516
96734,3758.75115234
96735,7372.31585938
96737,3724.21601563
96744,1455.39231934
96755,1968.82615234
96760,4884.70429688
96770,2581.00350586
96771,4432.71757812
96772,5964.77507812
96780,5828.32560547
96785,7052.08630859
96788,2375.60806641
96791,1329.97375488
96792,2401.60301758
96794,2648.19727539
96798,1743.83990234
96799,2556.24109375
96800,1692.29791504
96803,7202.07597656
96804,964.257915039
96806,2513.87006836
96810,1869.82144531
96817,1966.4156543
96820,1019.69364258
96821,1290.17900879
96824,4190.53979492
96831,10236.5247266
96833,5793.19837891
96837,2573.23188477
96838,1569.66243652
96839,2268.26499023
96849,1736.8590332
96850,5602.21496094
96851,2255.15220703
96852,1489.42066406
96853,791.501352539
96856,2496.75223633
96859,1174.39438721
96860,1339.57191895
96867,6331.22912109
96870,5702.77701172
96875,2121.99196289
96879,1510.64963867
96885,4350.0378418
96886,949.832041016
96888,2245.40185059
96890,2013.05800781
96893,1458.62851563
96900,2888.01897461
96903,2052.56204102
96904,3434.51057617
96906,3381.47133789
96915,1002.2148584
96916,6953.81371094
96917,2634.60216797
96927,2101.93763672
96931,2216.19156738
96933,2190.8435498
96936,1208.47484863
96940,919.716643066
96942,735.579868164
96943,2262.0947998
96966,1473.67766602
96968,7532.91410156
96974,1854.02712891
96978,1296.66569824
96979,1401.31669922
96981,2432.35084961
96992,2101.78202148
96994,911.093786621
96995,2230.80435547
96999,782.001555176
97003,6561.29818359
97017,2188.98396484
97018,1467.10708984
97024,1644.64913086
97031,4685.57742188
97032,1765.15220703
97035,1736.12453125
97040,6032.87792969
97046,2298.74225098
97050,6855.61306641
97051,1441.25458008
97058,5610.98275391
97072,2058.7318457
97073,2569.58272461
97074,2980.96333984
97076,992.948933105
97082,1649.95454102
97087,9576.21085937
97090,6481.61798828
97096,886.282404785
97097,2276.36499512
97104,1313.97736816
97105,1240.05958984
97115,8573.68101562
97116,2679.45330078
97119,1277.50259277
97134,902.450751953
97136,3026.50199219
97154,1718.6473291
97155,1390.69317871
97156,8980.8040625
97162,4273.90883789
97170,1886.45276367
97172,1743.73492188
97177,2984.77147461
97180,2110.92605957
97183,1347.31356445
97191,1338.59289551
97199,2484.50745117
97203,3024.429375
97204,1387.09171875
97217,1411.36776367
97218,1811.79699707
97219,1067.7082666
97223,12503.8090234
97225,4934.06089844
97228,1041.47226318
97229,1009.17732178
97232,1307.70823242
97233,1180.87139648
97239,2291.93315918
97241,9293.93210938
97245,1351.54507324
97247,1405.89015137
97255,4268.08357422
97256,1367.20150391
97266,968.596447754
97268,2770.95678711
97275,3764.95956055
97280,3813.9565625
97283,3916.69829102
97286,4468.00919922
97290,1086.00282715
97291,2638.57073242
97295,1740.0605127
97298,2213.53996582
97304,3588.55260742
97305,2270.29279297
97307,1573.11505371
97308,1457.33657227
97312,4966.99638672
97316,1407.92149414
97318,1188.64491211
97319,1075.53208008
97324,1039.18119141
97326,1388.69868164
97328,2414.06143066
97331,5802.07082031
97336,4913.7409375
97340,7377.90644531
97343,3613.05641602
97348,6465.7665625
97350,3830.04511719
97355,1787.88584961
97370,3111.30341797
97374,5491.958125
97379,3290.9921875
97384,4369.39677734
97385,5993.04527344
97390,4739.44183594
97399,3685.88147461
97401,1472.04618652
97406,857.484821777
97414,3148.65894531
97417,2093.84990723
97419,480.557963867
97427,6794.27171875
97429,3955.53583008
97432,5663.68382813
97442,2324.52712891
97446,3090.16046875
97447,3474.15487305
97459,1466.70451172
97460,1180.41792969
97464,1081.27059814
97470,1347.21749512
97478,2404.89158203
97479,1979.07369141
97486,1295.9816748
97498,1506.21880371
97504,778.817077637
97506,875.071633301
97507,4280.06847656
97510,5892.2490625
97512,2695.46225586
97513,2805.37042969
97515,4454.1346582
97517,4244.25121094
97519,8044.72599609
97522,1087.44233643
97525,1530.00084961
97526,1793.00316406
97529,4132.06239258
97546,3578.23927734
97551,7767.75255859
97553,2080.5387793
97557,3024.50521484
97562,1399.90897461
97568,1056.1012207
97577,3369.87994141
97587,768.283986816
97591,2098.68287598
97595,1096.0935791
97597,3083.60232422
97599,784.126403809
97601,4660.72120117
97609,1683.96015137
97623,3026.97362305
97625,874.529372559
97634,3017.33298828
97641,3660.50180664
97646,1299.23631348
97653,4310.2543457
97655,6470.25699219
97656,2228.02174805
97660,621.145437012
97668,2420.23599609
97669,1228.28483398
97670,3030.19481445
97673,1040.53711426
97676,3325.2496582
97685,2773.56125977
97687,976.148920898
97689,1221.54465332
97690,5234.66273437
97694,1548.5460498
97700,996.465668945
97703,3607.11330078
97714,1463.47888672
97728,1282.83036133
97729,9067.4934375
97732,2316.42125
97737,4296.47619141
97740,2428.33356445
97742,1615.63009277
97745,1959.75083496
97752,2013.5477832
97757,5366.41521484
97764,1187.51887207
97766,6315.83128906
97768,3703.21216797
97770,1826.35757812
97778,2726.91249023
97788,4385.81293945
97792,1775.13397461
97801,3817.85243164
97805,4204.22206055
97806,1934.82459473
97810,2541.73957031
97811,1716.75216309
97813,1619.19066406
97820,1655.12803223
97821,4348.75916992
97826,8075.35765625
97830,2361.84447754
97840,1066.54796875
97853,2393.81870117
97856,1810.15566406
97857,1419.44362305
97859,2401.69802734
97867,1698.73936035
97873,5241.30238281
97877,2180.40278809
97879,1616.26175781
97884,1823.89493652
97886,3597.91964844
97887,1300.39619141
97891,4832.21378906
97895,1903.97758789
97905,1309.05314453
97907,1441.22245605
97914,2961.31826172
97915,2062.22620605
97925,1082.7781665
97936,1490.14959473
97945,1088.82409912
97952,7038.36404297
97957,750.064902344
97960,1262.71966309
97961,1145.42055176
97965,2015.92901855
97966,4069.02294922
97971,2596.77649414
97972,1582.28240234
97973,2062.14544434
97977,2059.3054541
97979,1027.08925293
97986,1791.7923877
97989,2931.1759082
97991,3014.27768555
97999,1520.21965332
98002,993.172011719
98003,4006.3790332
98020,2297.60852051
98022,7439.75001953
98026,8018.63859375
98031,1051.46062744
98038,4986.12597656
98048,1745.20271973
98051,5810.4990625
98057,1066.73607666
98065,4290.54480469
98095,1542.51883301
98099,1381.63024414
98104,1237.55368652
98106,1089.9279834
98115,2598.95254883
98121,1292.35713867
98124,1386.42057129
98131,959.870231934
98132,2696.30447266
98136,1492.10679688
98138,755.388244629
98144,3871.69067383
98147,1095.16138428
98152,2871.95230469
98153,942.740771484
98155,5340.24634766
98157,2894.32733398
98165,4029.09628906
98166,10120.8506641
98168,2853.48793945
98174,1470.27383789
98176,2070.31157227
98183,2660.3922168
98186,2184.3257959
98193,1500.50445313
98196,8273.91802734
98202,923.759277344
98206,3037.47697266
98210,3739.92867187
98212,2538.92140625
98214,3449.44423828
98218,7588.3846875
98231,1230.62256836
98234,1018.86703857
98238,3794.95495117
98240,1494.57306641
98248,2218.15585449
98250,1816.47724609
98256,2145.04975098
98259,1055.21469482
98265,3795.91896484
98266,1502.69043457
98270,1871.20546875
98272,5896.30925781
98278,1656.01828613
98288,10669.2023437
98291,6435.94048828
98292,1777.38602539
98295,883.107021484
98300,2460.55605957
98307,1517.29947754
98312,4059.05201172
98313,7941.63142578
98315,2465.32773438
98316,3863.27117188
98320,2275.89526855
98321,3212.98678711
98323,3925.71426758
98327,1247.84202637
98335,1701.716875
98336,1370.38811035
98340,2256.27311035
98344,6185.23673828
98353,1494.48507812
98355,5502.53525391
98363,1219.89473633
98376,3745.28123047
98383,1808.51350098
98384,1671.1926709
98386,838.63041748
98389,1729.07996582
98390,4003.85173828
98393,1571.8893457
98403,4451.98306641
98408,5361.70404297
98410,1251.01453125
98417,1253.78017578
98421,1526.60752441
98434,2160.42897949
98443,2294.35312012
98452,2387.96415039
98455,1726.85376953
98463,1645.51925781
98465,1970.36461426
98466,7696.08332031
98468,1214.3465332
98470,1453.42508789
98471,1350.83436523
98476,1116.31343994
98482,5017.03347656
98488,1355.32584473
98492,1847.28057129
98500,2698.51506836
98507,3625.38042969
98508,2821.94314453
98511,990.130373535
98516,854.128291016
98517,1405.37589844
98529,2538.42015625
98531,7675.50716797
98541,3865.15072266
98544,1574.4837793
98548,1150.8782251
98569,3887.1794043
98573,1530.70859863
98574,7406.41828125
98575,4630.20228516
98576,4831.46105469
98578,1700.06222656
98580,1499.97206543
98586,1242.5767041
98587,1080.07156494
98589,2877.74298828
98594,1505.18105957
98595,2668.73823242
98596,3830.05057617
98598,1553.44953613
98602,2246.53459961
98604,1656.23621582
98622,740.298779297
98628,6565.22607422
98630,1160.22614258
98634,961.594956055
98636,1496.52126953
98643,1406.91916504
98646,2505.1322168
98653,6457.42943359
98654,2880.33542969
98662,1168.47405273
98663,1238.1214209
98666,7676.50595703
98672,1020.05110596
98673,4125.8109668
98677,849.432368164
98683,2149.17288574
98695,1037.82504883
98696,1806.05006836
98697,1134.39398682
98701,765.663679199
98716,1424.30161133
98718,1331.77338379
98719,768.892680664
98727,5121.31925781
98732,2238.68492187
98735,1208.64009277
98736,1812.57404785
98738,3607.42079102
98745,4226.26241211
98748,999.961765137
98754,1261.48428711
98757,835.53064209
98759,3634.00735352
98763,1817.28250977
98772,1471.60563477
98773,1689.39890625
98776,1132.41453613
98781,3409.92681641
98784,4453.17046875
98788,3545.58080078
98793,3179.89129883
98799,2400.64849121
98805,667.038625488
98807,3604.22126953
98809,1357.74456543
98832,3572.16380859
98833,3185.25484375
98836,968.974172363
98837,1672.69316895
98838,702.339260254
98844,1213.19381348
98847,1389.18889648
98849,1730.91151367
98850,2054.38032227
98861,1666.98157227
98874,4744.95591797
98877,2434.27401367
98884,781.384272461
98900,970.839150391
98904,2383.76552734
98905,998.226328125
98906,4404.03134766
98914,2283.64224121
98915,3371.79813477
98917,971.104064941
98920,7652.17386719
98921,2904.73095703
98936,2465.75143555
98940,8228.38851562
98944,4057.02325195
98946,3723.82820313
98952,3910.11206055
98955,1378.92836426
98958,10559.9169922
98968,1005.68346191
98975,2374.63923828
98977,894.844396973
98978,1239.76084473
98980,1900.03390625
98982,1460.90362305
98983,2221.25640625
98984,5765.39390625
98991,1997.38647461
98992,1926.2836084
98995,6413.05482422
99001,1157.29205566
99006,1134.1058374
99015,1669.78508301
99021,1749.54668945
99022,6177.09863281
99026,3615.22466797
99027,3737.12053711
99037,1411.5732666
99049,1469.74587891
99053,1734.20446777
99058,1262.86707275
99062,1879.63214844
99074,3396.8628418
99078,2735.73701172
99084,2995.46879883
99094,2400.28921875
99098,1075.91566162
99100,958.957126465
99106,1656.71385742
99111,2193.22557129
99118,3454.27914062
99124,2638.21375
99130,5013.67224609
99135,4212.87589844
99136,841.239924316
99149,1762.0982666
99155,4869.49480469
99166,1602.58164063
99170,1697.5926416
99172,4367.68106445
99179,989.783391113
99182,1980.0569043
99183,727.987436523
99184,1251.24575684
99186,1430.84648438
99193,3240.62773437
99194,2214.07885742
99198,1734.57808594
99201,1825.07342285
99204,7584.32431641
99206,1290.56716309
99207,1108.45169189
99212,1726.75568848
99223,719.650251465
99240,5651.26984375
99247,5996.15328125
99250,1017.71958496
99251,6827.45496094
99258,1331.67866699
99259,1619.03617188
99260,541.987784424
99263,961.189863281
99264,3061.28542969
99297,6117.11541016
99300,1208.34594238
99306,1078.24153564
99308,1026.57935059
99310,1823.50137207
99313,1563.18723145
99315,2581.83485352
99325,3903.06206055
99327,1099.53472412
99328,2544.51811523
99331,1148.10989502
99338,2930.46306641
99341,1850.43732422
99352,1113.93278564
99353,4134.97774414
99356,2127.96521973
99363,5834.20710938
99369,2346.23603027
99379,765.445708008
99382,8070.60603516
99391,1026.74511475
99392,7626.38769531
99416,823.360778809
99421,1847.62110352
99424,1149.6553418
99427,1510.61111816
99428,1971.41135742
99432,3140.20912109
99446,4478.95238281
99447,2167.65885254
99461,2938.20583984
99464,1505.05106445
99467,1158.0716333
99469,4785.24900391
99470,2425.66816406
99471,1468.93839844
99474,5208.19238281
99477,2603.02162109
99482,2163.78735352
99483,1058.26312256
99484,896.550930176
99494,1686.95257324
99496,4616.20699219
99498,5957.79037109
99513,1882.55834961
99514,712.465148926
99520,1044.04910645
99524,1031.8501416
99530,2958.94823242
99532,872.90810791
99543,3376.11368164
99549,2683.02386719
99552,3002.07825195
99554,3557.88109375
99556,1438.32075195
99560,9592.70636719
99566,1414.62964844
99571,951.103449707
99581,5764.56103516
99582,1073.01454834
99583,1122.54599609
99586,2104.34160156
99587,4340.39891602
99589,1470.31597656
99595,2683.49830078
99599,3884.48021484
99601,6293.17107422
99625,1401.32066895
99627,1525.06086914
99632,1125.37193359
99634,1230.5755127
99643,1409.94681641
99644,1774.60086426
99647,1473.51692383
99651,1047.65979248
99656,1952.71797852
99658,1492.64346191
99660,1263.0070752
99663,4241.914375
99665,1419.66307129
99667,2200.38328613
99686,773.743908691
99687,656.835930176
99692,5106.78158203
99693,2525.64974609
99703,2971.15632813
99704,1121.32983398
99707,5376.42642578
99721,1330.32987305
99729,10327.9324219
99732,1671.80055664
99733,948.733740234
99754,1624.98099609
99757,1372.84601563
99766,2025.95958496
99769,1832.86586426
99771,2588.15225586
99772,1732.08633301
99776,3210.79576172
99788,1843.43365723
99801,3769.63548828
99805,1737.47137695
99811,855.519367676
99812,1228.85673828
99825,671.709232178
99827,2282.7762207
99831,1057.14505859
99833,4033.40911133
99834,2430.50959961
99839,1275.99777588
99843,12066.7321875
99850,1362.3551123
99852,1105.91307373
99854,2145.14642578
99855,3723.24673828
99863,1782.79109375
99874,2527.16847656
99884,979.224304199
99886,4270.56695312
99889,2495.9027832
99890,1066.9142041
99896,1394.02495605
99898,2696.57848633
99903,13031.1785547
99905,1103.59223145
99911,3107.76321289
99916,3398.38567383
99920,6344.67179687
99933,1481.13819824
99936,4181.00791016
99945,1527.37183594
99962,1241.87656738
99969,1751.87512695
99973,4138.56942383
99977,3625.88704102
99986,1511.10486816
99987,3048.51407227
99990,2093.94400879
100000,2725.57867188
100002,2777.86525391
100012,1171.50711914
100019,1115.79121826
100022,5311.84126953
100032,3526.36567383
100034,2749.89217773
100038,2651.92691406
100046,3069.72179688
100050,2067.28520508
100054,1863.0466748
100059,5470.0140625
100061,1629.13975098
100062,1497.15182617
100070,1562.50960449
100078,7126.5753125
100081,1724.68370605
100082,1577.21958008
100087,2535.94673828
100089,1486.0670752
100093,4029.61095703
100094,1101.49818848
100097,1857.54554199
100133,1192.85871094
100137,7318.70306641
100142,3012.48981445
100145,752.450664062
100147,2236.41178223
100148,2975.30763672
100153,3233.71251953
100158,1177.41154053
100159,4985.83199219
100161,1577.73237793
100166,12298.895625
100169,814.075036621
100178,1091.29683594
100190,793.067180176
100193,5304.84583984
100196,3060.51227539
100215,2348.02948242
100218,3508.81208008
100221,1064.3209375
100226,3437.16433594
100227,2767.04116211
100234,770.805268555
100235,2115.28885742
100237,4878.84462891
100240,1303.22704102
100241,1397.65119629
100249,3133.54742188
100253,8127.30830078
100257,1094.08080566
100263,2449.85277344
100270,1711.9247998
100278,4138.82350586
100279,5267.77751953
100280,1358.04115234
100290,7137.48794922
100299,2084.81929687
100305,1652.40168457
100311,1064.6919873
100312,1267.97388672
100323,1210.61027344
100332,1314.49213379
100343,2115.21127441
100344,4712.59339844
100348,4160.02408203
100349,2012.15373047
100354,2156.66811523
100358,1145.72975586
100359,2409.54430664
100360,2001.03047363
100361,1509.6135791
100363,1810.24328613
100364,1552.53013672
100367,4454.22845703
100369,1851.55004395
100376,2498.80620117
100379,3625.10642578
100389,3946.15625
100390,1609.30094727
100396,3328.68097656
100397,656.079069824
100399,856.627714844
100404,3418.32833008
100405,2189.67118652
100406,1879.25789551
100407,3674.52286133
100412,1291.78649414
100422,3613.6544043
100424,5595.00308594
100446,4877.29769531
100450,1463.19063965
100454,1776.05950684
100469,2057.82907715
100482,1676.84095703
100485,1586.64557129
100492,3285.73370117
100493,1481.19415527
100494,983.256860352
100499,2037.34845215
100502,2839.34991211
100508,818.663571777
100513,2741.19765625
100517,1266.69855469
100520,916.373547363
100527,3517.55248047
100537,1767.61438965
100544,2694.67847656
100547,930.106481934
100560,1738.87254395
100565,1794.24185547
100568,1661.30086914
100572,1313.7806543
100582,2568.00240234
100584,3743.12750977
100589,1722.15483887
100590,2260.35529297
100595,3533.98614258
100597,813.696071777
100602,3248.75244141
100620,1840.03431641
100622,4249.38046875
100624,1480.99740234
100632,2908.98378906
100634,3352.55688477
100638,1052.24232422
100641,1434.83816895
100642,1264.77365234
100651,2842.08620117
100653,763.676704102
100659,1736.37057617
100661,4884.92378906
100671,1107.84240479
100672,3962.02776367
100678,685.188828125
100679,4490.00647461
100682,975.212412109
100684,2932.33551758
100688,2741.28760742
100702,2394.20958984
100705,1479.36347168
100709,3513.74825195
100712,1122.43822754
100714,2696.67396484
100720,5105.78857422
100729,3044.04208984
100736,1801.78657227
100741,1447.88500488
100742,1519.60082031
100746,15347.9195312
100752,1857.52700195
100755,1582.21986816
100770,980.73090332
100772,2416.55759766
100779,1469.75799805
100780,2782.31018555
100782,1629.86594238
100787,2114.83177734
100788,4452.10081055
100789,1817.0163916
100791,1062.13821289
100792,992.568945312
100794,11625.0867188
100795,2123.74291992
100798,1803.34476074
100799,2556.81035156
100813,995.07638916
100816,5316.93173828
100817,7960.05001953
100827,974.971079102
100832,6826.07822266
100837,1953.73268066
100849,1184.39279541
100862,797.767678223
100864,1600.26720703
100877,2136.54056152
100881,838.230632324
100887,870.854619141
100888,2794.77539062
100891,1056.38927734
100892,1402.50498047
100893,2512.05587891
100900,1989.26198242
100905,2875.41446289
100911,1836.91218262
100922,1987.26148438
100924,4270.56772461
100927,2582.7728125
100928,3077.4712793
100931,3469.95792969
100933,1674.1007666
100934,3405.94292969
100937,3334.77891602
100941,1608.23554687
100945,6384.37208984
100949,1293.76779541
100951,979.412148438
100954,1065.17208008
100957,950.872497559
100965,1731.8539209
100968,1588.81077148
100969,991.355314941
100972,5070.17332031
100977,900.626936035
100979,3243.40481445
100985,1165.52876465
100986,1215.98729004
100988,1366.91730957
100991,7915.26367188
100992,6440.14992187
100994,1274.82518555
100996,1230.20325195
101002,7433.53
101003,1645.03602539
101006,2073.23389648
101012,582.7025
101017,1231.95936035
101018,3855.3969043
101021,1641.63232422
101024,1335.43499512
101029,911.969084473
101030,3773.62957031
101035,1825.77233398
101041,5183.11035156
101053,1193.57916504
101056,3583.10484375
101059,1780.12293945
101063,1644.12181152
101065,1076.05947998
101070,4109.08637695
101076,12814.0494531
101077,8308.27484375
101089,1494.54966309
101098,1824.95522461
101099,3343.58057617
101101,1560.44087891
101106,994.373188477
101111,1216.91299805
101112,2625.58537109
101116,1891.36547363
101117,2100.48477539
101118,2456.24841797
101120,1325.99602051
101122,2433.98560547
101126,1913.64600098
101131,4354.71939453
101132,5832.84509766
101139,2046.45612305
101148,7181.70742188
101149,4244.21989258
101153,1216.35534668
101164,1116.09075928
101166,1327.7768457
101170,1978.7555957
101171,786.2390625
101174,2885.79952148
101178,2074.47010254
101191,3059.37936523
101193,6494.67128906
101196,2846.80474609
101198,1710.28773926
101201,797.623000488
101206,1404.78126953
101214,2051.31774414
101216,1076.06577881
101236,1365.74495605
101237,3170.52380859
101252,2819.02578125
101259,4027.15607422
101262,1989.76972168
101288,2494.24314453
101295,2006.14113281
101296,1255.09171143
101298,1316.46122559
101299,1502.71642578
101315,889.729428711
101333,3183.28005859
101341,2855.93618164
101343,2006.84557129
101350,1449.6145166
101355,2483.70705078
101359,4880.60990234
101361,1574.05475098
101372,1238.95173828
101373,1176.88654785
101374,940.692695312
101375,5986.79142578
